order_id,order_date,customer_id,product_id,quantity,unit_price,discount,sales,profit
O02462,2024-01-25,C0796,P055,4,212.17,0.0,848.68,-407.2
O02463,2025-01-19,C0678,P025,2,416.82,0.05,791.96,510.76
O02464,2024-03-25,C0691,P053,3,858.22,0.1,2317.19,667.76
O02465,2025-10-15,C0081,P044,1,431.66,0.1,388.49,62.35
O02466,2024-01-29,C0019,P049,5,603.63,0.0,3018.15,2794.7
O02467,2024-01-18,C0769,P045,2,570.48,0.1,1026.86,-268.96
O02468,2024-08-28,C0202,P012,6,312.99,0.0,1877.94,1744.38
O02469,2024-05-26,C0342,P032,4,127.03,0.05,482.71,-1351.77
O02470,2024-12-28,C0035,P032,7,127.03,0.05,844.75,-2365.59
O02471,2024-08-06,C0499,P039,2,240.05,0.15,408.08,-1350.14
O02472,2024-09-17,C0657,P048,2,424.33,0.2,678.93,-943.23
O02473,2025-02-16,C0674,P007,2,540.47,0.1,972.85,704.03
O02474,2025-02-13,C0466,P041,5,256.22,0.15,1088.94,-704.76
O02475,2025-11-14,C0530,P050,1,301.39,0.0,301.39,181.09
O02476,2024-12-17,C0411,P007,5,540.47,0.1,2432.12,1760.07
O02477,2025-02-16,C0357,P025,6,416.82,0.0,2500.92,1657.32
O02478,2025-05-10,C0444,P054,5,1191.51,0.0,5957.55,2732.1
O02479,2024-05-07,C0749,P002,1,787.94,0.05,748.54,-109.61
O02480,2025-05-02,C0202,P010,4,460.99,0.1,1659.56,-567.64
O02481,2025-09-22,C0377,P049,4,603.63,0.1,2173.07,1994.31
O02482,2024-08-20,C0482,P011,3,148.23,0.15,377.99,-1391.08
O02483,2024-05-10,C0457,P043,4,330.9,0.05,1257.42,-1184.9
O02484,2024-09-10,C0025,P055,6,212.17,0.15,1082.07,-801.75
O02485,2024-07-20,C0230,P030,6,81.03,0.15,413.25,-345.87
O02486,2025-03-03,C0517,P030,3,81.03,0.1,218.78,-160.78
O02487,2025-09-23,C0556,P026,3,39.15,0.0,117.45,-2549.58
O02488,2025-03-11,C0588,P023,2,69.97,0.05,132.94,-1633.24
O02489,2024-04-01,C0794,P023,3,69.97,0.1,188.92,-2460.35
O02490,2024-08-18,C0539,P034,4,1165.94,0.2,3731.01,1902.41
O02491,2025-05-18,C0464,P054,5,1191.51,0.0,5957.55,2732.1
O02492,2024-08-29,C0266,P059,2,66.68,0.0,133.36,-357.58
O02493,2025-03-04,C0297,P052,2,1125.55,0.0,2251.1,794.74
O02494,2025-05-22,C0662,P008,1,635.81,0.0,635.81,257.04
O02495,2024-08-28,C0375,P019,1,46.28,0.1,41.65,-807.09
O02496,2025-04-18,C0573,P046,1,1026.09,0.0,1026.09,694.53
O02497,2024-10-18,C0100,P033,2,1117.52,0.0,2235.04,1460.94
O02498,2024-04-08,C0103,P021,5,949.32,0.1,4271.94,2954.54
O02499,2024-09-29,C0173,P019,6,46.28,0.0,277.68,-4814.76
O02500,2024-11-18,C0157,P008,7,635.81,0.0,4450.67,1799.28
O02501,2024-01-02,C0486,P020,4,921.34,0.05,3501.09,1320.21
O02502,2025-10-14,C0510,P026,4,39.15,0.05,148.77,-3407.27
O02503,2025-01-20,C0447,P025,7,416.82,0.2,2334.19,1349.99
O02504,2024-01-27,C0232,P033,2,1117.52,0.1,2011.54,1237.44
O02505,2025-09-26,C0462,P017,5,517.11,0.2,2068.44,483.94
O02506,2025-09-17,C0096,P013,6,485.0,0.0,2910.0,412.02
O02507,2024-01-09,C0379,P054,4,1191.51,0.1,4289.44,1709.08
O02508,2024-04-29,C0124,P025,2,416.82,0.05,791.96,510.76
O02509,2024-09-22,C0062,P016,5,627.86,0.1,2825.37,2678.22
O02510,2025-01-05,C0133,P039,7,240.05,0.05,1596.33,-4557.44
O02511,2025-06-14,C0089,P033,2,1117.52,0.0,2235.04,1460.94
O02512,2024-11-06,C0383,P035,4,615.36,0.0,2461.44,1500.0
O02513,2025-03-23,C0437,P014,1,465.85,0.1,419.27,-311.9
O02514,2024-01-08,C0486,P044,2,431.66,0.1,776.99,124.71
O02515,2025-04-26,C0352,P012,6,312.99,0.0,1877.94,1744.38
O02516,2025-10-31,C0142,P051,4,174.29,0.05,662.3,-2037.42
O02517,2025-01-19,C0017,P026,2,39.15,0.1,70.47,-1707.55
O02518,2024-11-28,C0570,P025,3,416.82,0.05,1187.94,766.14
O02519,2024-08-05,C0787,P024,1,665.45,0.0,665.45,259.46
O02520,2025-11-28,C0225,P026,6,39.15,0.15,199.66,-5134.4
O02521,2024-01-25,C0164,P040,7,56.66,0.05,376.79,-1570.96
O02522,2024-07-28,C0250,P030,1,81.03,0.1,72.93,-53.59
O02523,2024-04-11,C0172,P008,2,635.81,0.1,1144.46,386.92
O02524,2025-09-25,C0179,P034,6,1165.94,0.1,6296.08,3553.18
O02525,2024-12-18,C0396,P017,7,517.11,0.0,3619.77,1401.47
O02526,2025-11-05,C0629,P007,6,540.47,0.15,2756.4,1949.94
O02527,2025-05-01,C0570,P051,6,174.29,0.0,1045.74,-3003.84
O02528,2025-02-11,C0768,P019,7,46.28,0.1,291.56,-5649.62
O02529,2025-01-13,C0286,P036,3,548.94,0.15,1399.8,-925.14
O02530,2024-05-28,C0394,P011,7,148.23,0.1,933.85,-3193.98
O02531,2025-02-14,C0305,P021,7,949.32,0.05,6312.98,4468.62
O02532,2025-05-15,C0034,P024,2,665.45,0.0,1330.9,518.92
O02533,2025-12-06,C0311,P009,1,57.81,0.0,57.81,-201.07
O02534,2025-02-05,C0209,P059,4,66.68,0.05,253.38,-728.5
O02535,2025-11-17,C0383,P019,6,46.28,0.0,277.68,-4814.76
O02536,2025-11-21,C0127,P035,6,615.36,0.0,3692.16,2250.0
O02537,2025-01-16,C0594,P034,1,1165.94,0.2,932.75,475.6
O02538,2024-11-17,C0675,P026,3,39.15,0.0,117.45,-2549.58
O02539,2024-04-14,C0769,P036,6,548.94,0.0,3293.64,-1356.24
O02540,2024-07-15,C0068,P034,1,1165.94,0.0,1165.94,708.79
O02541,2025-10-04,C0095,P005,6,831.29,0.05,4738.35,3863.01
O02542,2024-04-11,C0774,P041,3,256.22,0.05,730.23,-345.99
O02543,2024-10-17,C0679,P007,1,540.47,0.1,486.42,352.01
O02544,2025-05-25,C0471,P027,2,1014.33,0.05,1927.23,1101.77
O02545,2024-06-24,C0258,P022,6,1116.41,0.0,6698.46,3261.66
O02546,2025-12-13,C0415,P027,7,1014.33,0.05,6745.29,3856.18
O02547,2025-04-19,C0429,P005,1,831.29,0.0,831.29,685.4
O02548,2024-01-21,C0678,P043,4,330.9,0.1,1191.24,-1251.08
O02549,2024-06-29,C0424,P026,2,39.15,0.0,78.3,-1699.72
O02550,2025-06-25,C0023,P004,5,187.13,0.0,935.65,-1291.6
O02551,2025-09-22,C0560,P001,6,546.74,0.05,3116.42,-1443.76
O02552,2025-11-08,C0622,P033,7,1117.52,0.0,7822.64,5113.29
O02553,2025-09-14,C0239,P040,3,56.66,0.05,161.48,-673.27
O02554,2024-02-24,C0094,P033,3,1117.52,0.05,3184.93,2023.78
O02555,2025-06-17,C0114,P044,3,431.66,0.2,1035.98,57.56
O02556,2024-03-21,C0673,P046,6,1026.09,0.0,6156.54,4167.18
O02557,2024-02-25,C0359,P053,4,858.22,0.05,3261.24,1062.0
O02558,2025-05-20,C0424,P059,1,66.68,0.1,60.01,-185.46
O02559,2024-12-15,C0769,P054,7,1191.51,0.0,8340.57,3824.94
O02560,2025-04-18,C0049,P048,1,424.33,0.05,403.11,-407.97
O02561,2025-09-14,C0165,P026,7,39.15,0.15,232.94,-5990.13
O02562,2024-02-20,C0667,P031,2,333.66,0.1,600.59,-1102.25
O02563,2025-01-20,C0433,P037,4,1029.46,0.15,3500.16,2465.2
O02564,2025-09-01,C0022,P011,3,148.23,0.1,400.22,-1368.85
O02565,2024-11-17,C0563,P041,5,256.22,0.0,1281.1,-512.6
O02566,2025-01-17,C0111,P036,3,548.94,0.15,1399.8,-925.14
O02567,2024-12-29,C0626,P032,3,127.03,0.0,381.09,-994.77
O02568,2025-10-25,C0639,P051,4,174.29,0.05,662.3,-2037.42
O02569,2024-02-06,C0660,P042,7,233.96,0.1,1473.95,-2832.66
O02570,2025-10-03,C0372,P056,2,649.23,0.15,1103.69,159.57
O02571,2025-08-19,C0215,P059,2,66.68,0.15,113.36,-377.58
O02572,2025-08-16,C0706,P050,1,301.39,0.0,301.39,181.09
O02573,2024-10-28,C0448,P018,6,943.73,0.1,5096.14,4500.58
O02574,2025-01-12,C0509,P012,5,312.99,0.0,1564.95,1453.65
O02575,2024-09-26,C0110,P018,5,943.73,0.1,4246.78,3750.48
O02576,2024-07-03,C0499,P043,1,330.9,0.1,297.81,-312.77
O02577,2025-10-01,C0465,P052,6,1125.55,0.0,6753.3,2384.22
O02578,2025-01-04,C0234,P053,6,858.22,0.1,4634.39,1335.53
O02579,2025-06-12,C0614,P042,7,233.96,0.05,1555.83,-2750.78
O02580,2024-03-14,C0107,P041,7,256.22,0.05,1703.86,-807.32
O02581,2025-07-30,C0576,P058,2,1114.65,0.2,1783.44,1738.3
O02582,2025-04-26,C0769,P042,5,233.96,0.1,1052.82,-2023.33
O02583,2025-12-30,C0454,P009,3,57.81,0.05,164.76,-611.88
O02584,2024-04-07,C0084,P031,5,333.66,0.0,1668.3,-2588.8
O02585,2025-01-29,C0443,P022,3,1116.41,0.0,3349.23,1630.83
O02586,2025-01-08,C0424,P039,5,240.05,0.0,1200.25,-3195.3
O02587,2025-01-28,C0442,P039,7,240.05,0.0,1680.35,-4473.42
O02588,2024-02-09,C0219,P018,5,943.73,0.0,4718.65,4222.35
O02589,2024-12-11,C0501,P018,7,943.73,0.05,6275.8,5580.98
O02590,2024-08-06,C0212,P006,7,358.18,0.1,2256.53,1891.41
O02591,2025-03-27,C0447,P018,1,943.73,0.0,943.73,844.47
O02592,2024-06-18,C0476,P050,7,301.39,0.05,2004.24,1162.14
O02593,2024-11-14,C0517,P040,6,56.66,0.15,288.97,-1380.53
O02594,2025-03-29,C0639,P057,3,743.47,0.0,2230.41,1725.39
O02595,2024-02-16,C0707,P056,5,649.23,0.1,2921.54,561.24
O02596,2025-07-29,C0622,P052,5,1125.55,0.0,5627.75,1986.85
O02597,2025-06-07,C0637,P011,6,148.23,0.05,844.91,-2693.23
O02598,2024-02-11,C0696,P021,6,949.32,0.1,5126.33,3545.45
O02599,2024-02-17,C0194,P004,1,187.13,0.0,187.13,-258.32
O02600,2025-09-13,C0235,P006,1,358.18,0.0,358.18,306.02
O02601,2024-07-26,C0427,P014,2,465.85,0.15,791.94,-670.4
O02602,2025-09-21,C0373,P017,4,517.11,0.0,2068.44,800.84
O02603,2024-12-30,C0562,P001,6,546.74,0.1,2952.4,-1607.78
O02604,2024-09-07,C0008,P051,5,174.29,0.05,827.88,-2546.77
O02605,2024-07-18,C0112,P032,1,127.03,0.0,127.03,-331.59
O02606,2025-04-26,C0598,P040,6,56.66,0.1,305.96,-1363.54
O02607,2024-03-21,C0658,P040,4,56.66,0.05,215.31,-897.69
O02608,2024-10-21,C0242,P059,3,66.68,0.0,200.04,-536.37
O02609,2024-09-09,C0249,P009,6,57.81,0.15,294.83,-1258.45
O02610,2024-04-22,C0450,P021,3,949.32,0.05,2705.56,1915.12
O02611,2024-09-14,C0382,P019,5,46.28,0.1,208.26,-4035.44
O02612,2025-01-21,C0136,P034,2,1165.94,0.0,2331.88,1417.58
O02613,2025-05-10,C0401,P032,3,127.03,0.0,381.09,-994.77
O02614,2024-03-04,C0656,P048,4,424.33,0.1,1527.59,-1716.73
O02615,2025-09-29,C0584,P034,5,1165.94,0.1,5246.73,2960.98
O02616,2025-10-04,C0654,P015,7,720.35,0.0,5042.45,1667.82
O02617,2025-05-20,C0516,P034,3,1165.94,0.1,3148.04,1776.59
O02618,2025-11-06,C0702,P058,7,1114.65,0.05,7412.42,7254.43
O02619,2024-11-08,C0200,P035,6,615.36,0.0,3692.16,2250.0
O02620,2025-08-23,C0037,P036,3,548.94,0.1,1482.14,-842.8
O02621,2025-06-15,C0092,P011,1,148.23,0.05,140.82,-448.87
O02622,2025-02-15,C0794,P001,2,546.74,0.05,1038.81,-481.25
O02623,2024-05-11,C0513,P013,5,485.0,0.1,2182.5,100.85
O02624,2025-02-11,C0199,P002,6,787.94,0.05,4491.26,-657.64
O02625,2025-10-20,C0684,P028,5,586.16,0.15,2491.18,999.83
O02626,2025-12-20,C0248,P053,6,858.22,0.1,4634.39,1335.53
O02627,2024-11-23,C0478,P027,1,1014.33,0.0,1014.33,601.6
O02628,2024-06-30,C0200,P039,4,240.05,0.05,912.19,-2604.25
O02629,2025-06-30,C0076,P052,7,1125.55,0.2,6303.08,1205.82
O02630,2024-02-25,C0215,P046,3,1026.09,0.15,2616.53,1621.85
O02631,2024-04-20,C0183,P040,7,56.66,0.0,396.62,-1551.13
O02632,2025-02-14,C0443,P048,1,424.33,0.0,424.33,-386.75
O02633,2025-12-24,C0017,P017,7,517.11,0.0,3619.77,1401.47
O02634,2024-08-28,C0192,P026,6,39.15,0.15,199.66,-5134.4
O02635,2024-11-20,C0455,P024,5,665.45,0.15,2828.16,798.21
O02636,2024-08-23,C0316,P048,5,424.33,0.1,1909.48,-2145.92
O02637,2024-11-18,C0509,P025,7,416.82,0.0,2917.74,1933.54
O02638,2024-01-06,C0525,P057,3,743.47,0.15,1895.85,1390.83
O02639,2025-03-10,C0773,P012,2,312.99,0.0,625.98,581.46
O02640,2025-03-11,C0669,P011,7,148.23,0.0,1037.61,-3090.22
O02641,2024-08-18,C0183,P043,1,330.9,0.0,330.9,-279.68
O02642,2024-07-12,C0555,P046,5,1026.09,0.05,4873.93,3216.13
O02643,2025-07-10,C0502,P041,2,256.22,0.05,486.82,-230.66
O02644,2024-05-17,C0476,P019,7,46.28,0.0,323.96,-5617.22
O02645,2024-02-04,C0640,P001,7,546.74,0.0,3827.18,-1493.03
O02646,2024-01-30,C0119,P020,4,921.34,0.1,3316.82,1135.94
O02647,2025-10-06,C0301,P028,4,586.16,0.0,2344.64,1151.56
O02648,2024-09-23,C0653,P025,4,416.82,0.05,1583.92,1021.52
O02649,2024-03-15,C0714,P056,3,649.23,0.0,1947.69,531.51
O02650,2025-10-04,C0030,P052,7,1125.55,0.0,7878.85,2781.59
O02651,2024-04-18,C0378,P047,3,272.32,0.0,816.96,-740.16
O02652,2024-09-03,C0212,P002,7,787.94,0.1,4964.02,-1043.03
O02653,2024-01-16,C0135,P008,5,635.81,0.05,3020.1,1126.25
O02654,2025-05-11,C0046,P027,7,1014.33,0.0,7100.31,4211.2
O02655,2025-05-26,C0431,P038,5,646.25,0.1,2908.12,1123.12
O02656,2025-07-07,C0534,P041,6,256.22,0.0,1537.32,-615.12
O02657,2024-07-11,C0426,P018,4,943.73,0.1,3397.43,3000.39
O02658,2024-08-27,C0295,P007,4,540.47,0.0,2161.88,1624.24
O02659,2025-11-16,C0618,P020,2,921.34,0.15,1566.28,475.84
O02660,2025-08-23,C0522,P048,2,424.33,0.0,848.66,-773.5
O02661,2024-01-28,C0727,P060,1,303.49,0.05,288.32,181.98
O02662,2025-05-20,C0278,P057,3,743.47,0.05,2118.89,1613.87
O02663,2025-08-17,C0192,P036,7,548.94,0.05,3650.45,-1774.41
O02664,2025-02-12,C0365,P006,7,358.18,0.1,2256.53,1891.41
O02665,2025-04-12,C0406,P059,5,66.68,0.0,333.4,-893.95
O02666,2024-01-01,C0367,P010,3,460.99,0.0,1382.97,-287.43
O02667,2024-01-22,C0666,P017,4,517.11,0.15,1758.17,490.57
O02668,2024-01-26,C0037,P059,6,66.68,0.15,340.07,-1132.75
O02669,2024-04-26,C0423,P031,1,333.66,0.05,316.98,-534.44
O02670,2025-12-25,C0345,P012,7,312.99,0.05,2081.38,1925.56
O02671,2025-04-08,C0169,P031,7,333.66,0.1,2102.06,-3857.88
O02672,2025-07-25,C0513,P005,7,831.29,0.1,5237.13,4215.9
O02673,2024-08-04,C0642,P019,1,46.28,0.15,39.34,-809.4
O02674,2025-11-16,C0437,P058,7,1114.65,0.1,7022.3,6864.31
O02675,2024-05-25,C0068,P018,5,943.73,0.0,4718.65,4222.35
O02676,2025-10-21,C0061,P054,4,1191.51,0.05,4527.74,1947.38
O02677,2024-01-23,C0338,P033,2,1117.52,0.05,2123.29,1349.19
O02678,2024-01-15,C0535,P040,4,56.66,0.0,226.64,-886.36
O02679,2024-02-27,C0251,P043,3,330.9,0.1,893.43,-938.31
O02680,2025-08-01,C0248,P034,7,1165.94,0.05,7753.5,4553.45
O02681,2024-07-07,C0689,P003,3,1064.41,0.0,3193.23,2853.78
O02682,2024-11-25,C0012,P056,2,649.23,0.1,1168.61,224.49
O02683,2024-12-10,C0064,P029,7,580.35,0.0,4062.45,-2100.77
O02684,2025-07-31,C0125,P040,2,56.66,0.0,113.32,-443.18
O02685,2024-09-11,C0787,P034,7,1165.94,0.05,7753.5,4553.45
O02686,2024-01-05,C0399,P040,7,56.66,0.1,356.96,-1590.79
O02687,2024-10-09,C0127,P022,3,1116.41,0.05,3181.77,1463.37
O02688,2024-07-29,C0249,P051,5,174.29,0.0,871.45,-2503.2
O02689,2025-06-18,C0776,P014,6,465.85,0.05,2655.34,-1731.68
O02690,2025-07-03,C0556,P040,4,56.66,0.0,226.64,-886.36
O02691,2024-03-08,C0179,P035,5,615.36,0.15,2615.28,1413.48
O02692,2025-08-02,C0193,P031,1,333.66,0.0,333.66,-517.76
O02693,2024-02-21,C0060,P002,4,787.94,0.15,2679.0,-753.6
O02694,2025-03-29,C0619,P024,4,665.45,0.0,2661.8,1037.84
O02695,2024-10-11,C0110,P003,4,1064.41,0.0,4257.64,3805.04
O02696,2024-08-08,C0230,P031,7,333.66,0.05,2218.84,-3741.1
O02697,2024-12-19,C0279,P042,6,233.96,0.1,1263.38,-2428.0
O02698,2024-08-14,C0497,P032,5,127.03,0.15,539.88,-1753.22
O02699,2025-08-03,C0486,P046,3,1026.09,0.05,2924.36,1929.68
O02700,2025-12-07,C0640,P022,3,1116.41,0.0,3349.23,1630.83
O02701,2025-08-19,C0238,P019,1,46.28,0.0,46.28,-802.46
O02702,2024-11-17,C0309,P027,4,1014.33,0.05,3854.45,2203.53
O02703,2025-01-02,C0311,P014,2,465.85,0.0,931.7,-530.64
O02704,2024-11-22,C0038,P049,7,603.63,0.15,3591.6,3278.77
O02705,2025-08-03,C0591,P049,6,603.63,0.05,3440.69,3172.55
O02706,2025-02-07,C0429,P025,7,416.82,0.1,2625.97,1641.77
O02707,2024-12-08,C0381,P048,7,424.33,0.1,2673.28,-3004.28
O02708,2024-10-26,C0797,P002,3,787.94,0.0,2363.82,-210.63
O02709,2024-10-01,C0144,P010,3,460.99,0.0,1382.97,-287.43
O02710,2025-02-08,C0776,P017,5,517.11,0.15,2197.72,613.22
O02711,2025-05-18,C0545,P024,4,665.45,0.0,2661.8,1037.84
O02712,2024-11-12,C0177,P014,2,465.85,0.05,885.12,-577.22
O02713,2025-08-12,C0543,P031,5,333.66,0.15,1418.06,-2839.04
O02714,2025-08-27,C0605,P048,4,424.33,0.0,1697.32,-1547.0
O02715,2024-11-09,C0290,P028,7,586.16,0.15,3487.65,1399.76
O02716,2025-10-26,C0276,P027,2,1014.33,0.0,2028.66,1203.2
O02717,2024-05-06,C0669,P004,4,187.13,0.05,711.09,-1070.71
O02718,2025-11-12,C0129,P017,4,517.11,0.0,2068.44,800.84
O02719,2024-08-02,C0011,P049,7,603.63,0.05,4014.14,3701.31
O02720,2025-02-16,C0533,P049,5,603.63,0.0,3018.15,2794.7
O02721,2024-07-26,C0726,P007,1,540.47,0.0,540.47,406.06
O02722,2024-11-19,C0401,P002,3,787.94,0.0,2363.82,-210.63
O02723,2024-09-05,C0108,P050,7,301.39,0.0,2109.73,1267.63
O02724,2025-05-30,C0432,P011,2,148.23,0.05,281.64,-897.74
O02725,2024-02-29,C0202,P035,3,615.36,0.0,1846.08,1125.0
O02726,2025-09-04,C0662,P050,2,301.39,0.0,602.78,362.18
O02727,2025-10-22,C0490,P048,6,424.33,0.0,2545.98,-2320.5
O02728,2025-02-15,C0270,P034,1,1165.94,0.0,1165.94,708.79
O02729,2025-02-04,C0500,P023,3,69.97,0.0,209.91,-2439.36
O02730,2025-05-26,C0534,P047,5,272.32,0.0,1361.6,-1233.6
O02731,2024-05-25,C0543,P042,7,233.96,0.05,1555.83,-2750.78
O02732,2025-07-02,C0293,P051,2,174.29,0.1,313.72,-1036.14
O02733,2024-06-08,C0457,P031,3,333.66,0.1,900.88,-1653.38
O02734,2025-05-09,C0035,P057,1,743.47,0.0,743.47,575.13
O02735,2024-08-11,C0323,P047,4,272.32,0.15,925.89,-1150.27
O02736,2025-06-29,C0303,P004,7,187.13,0.05,1244.41,-1873.74
O02737,2025-08-01,C0428,P018,3,943.73,0.05,2689.63,2391.85
O02738,2024-06-01,C0761,P048,2,424.33,0.0,848.66,-773.5
O02739,2025-03-27,C0763,P007,3,540.47,0.0,1621.41,1218.18
O02740,2024-12-30,C0387,P043,7,330.9,0.05,2200.48,-2073.58
O02741,2024-08-02,C0517,P021,4,949.32,0.0,3797.28,2743.36
O02742,2025-03-06,C0087,P013,5,485.0,0.1,2182.5,100.85
O02743,2025-12-26,C0386,P033,6,1117.52,0.0,6705.12,4382.82
O02744,2024-01-02,C0551,P056,6,649.23,0.0,3895.38,1063.02
O02745,2025-11-30,C0547,P054,5,1191.51,0.0,5957.55,2732.1
O02746,2025-09-17,C0771,P025,4,416.82,0.0,1667.28,1104.88
O02747,2025-01-21,C0373,P001,4,546.74,0.0,2186.96,-853.16
O02748,2025-03-21,C0727,P054,2,1191.51,0.0,2383.02,1092.84
O02749,2024-09-26,C0783,P054,3,1191.51,0.05,3395.8,1460.53
O02750,2024-04-04,C0458,P037,6,1029.46,0.0,6176.76,4624.32
O02751,2025-02-21,C0074,P038,1,646.25,0.05,613.94,256.94
O02752,2025-08-19,C0302,P032,6,127.03,0.15,647.85,-2103.87
O02753,2024-06-17,C0612,P001,4,546.74,0.15,1858.92,-1181.2
O02754,2025-06-08,C0465,P010,3,460.99,0.05,1313.82,-356.58
O02755,2025-06-30,C0750,P009,1,57.81,0.0,57.81,-201.07
O02756,2025-07-08,C0653,P055,6,212.17,0.1,1145.72,-738.1
O02757,2024-09-05,C0051,P003,1,1064.41,0.15,904.75,791.6
O02758,2024-10-13,C0689,P034,4,1165.94,0.05,4430.57,2601.97
O02759,2024-10-31,C0286,P022,2,1116.41,0.0,2232.82,1087.22
O02760,2025-09-16,C0656,P001,7,546.74,0.1,3444.46,-1875.75
O02761,2025-10-20,C0407,P056,2,649.23,0.0,1298.46,354.34
O02762,2024-10-29,C0365,P002,6,787.94,0.1,4254.88,-894.02
O02763,2025-12-10,C0058,P052,5,1125.55,0.0,5627.75,1986.85
O02764,2025-02-21,C0096,P047,1,272.32,0.0,272.32,-246.72
O02765,2024-10-08,C0477,P048,6,424.33,0.1,2291.38,-2575.1
O02766,2024-01-01,C0456,P010,7,460.99,0.1,2904.24,-993.36
O02767,2025-03-22,C0444,P053,2,858.22,0.05,1630.62,531.0
O02768,2025-04-16,C0126,P036,7,548.94,0.1,3458.32,-1966.54
O02769,2025-12-08,C0408,P025,6,416.82,0.15,2125.78,1282.18
O02770,2025-06-08,C0049,P041,6,256.22,0.05,1460.45,-691.99
O02771,2024-01-22,C0116,P021,3,949.32,0.2,2278.37,1487.93
O02772,2025-02-18,C0399,P017,1,517.11,0.0,517.11,200.21
O02773,2025-06-26,C0494,P018,4,943.73,0.0,3774.92,3377.88
O02774,2024-12-28,C0525,P035,6,615.36,0.1,3322.94,1880.78
O02775,2024-11-09,C0786,P037,5,1029.46,0.0,5147.3,3853.6
O02776,2025-08-15,C0684,P015,5,720.35,0.15,3061.49,651.04
O02777,2025-03-22,C0304,P015,6,720.35,0.0,4322.1,1429.56
O02778,2025-05-13,C0627,P057,3,743.47,0.0,2230.41,1725.39
O02779,2024-12-05,C0077,P031,1,333.66,0.0,333.66,-517.76
O02780,2024-07-22,C0686,P052,7,1125.55,0.05,7484.91,2387.65
O02781,2025-01-14,C0310,P020,5,921.34,0.1,4146.03,1419.93
O02782,2025-12-02,C0609,P018,4,943.73,0.0,3774.92,3377.88
O02783,2025-03-16,C0777,P017,5,517.11,0.0,2585.55,1001.05
O02784,2025-06-01,C0563,P032,6,127.03,0.0,762.18,-1989.54
O02785,2024-03-31,C0737,P047,6,272.32,0.0,1633.92,-1480.32
O02786,2025-12-23,C0009,P031,5,333.66,0.05,1584.88,-2672.22
O02787,2024-06-27,C0137,P018,6,943.73,0.1,5096.14,4500.58
O02788,2025-12-10,C0501,P058,3,1114.65,0.0,3343.95,3276.24
O02789,2024-11-21,C0433,P035,5,615.36,0.0,3076.8,1875.0
O02790,2025-11-02,C0097,P024,7,665.45,0.05,4425.24,1583.31
O02791,2025-10-13,C0575,P001,2,546.74,0.0,1093.48,-426.58
O02792,2025-07-06,C0047,P034,4,1165.94,0.0,4663.76,2835.16
O02793,2025-10-31,C0793,P038,5,646.25,0.05,3069.69,1284.69
O02794,2025-03-21,C0126,P056,4,649.23,0.0,2596.92,708.68
O02795,2025-09-12,C0357,P014,7,465.85,0.0,3260.95,-1857.24
O02796,2024-05-05,C0659,P010,3,460.99,0.0,1382.97,-287.43
O02797,2024-02-21,C0412,P060,2,303.49,0.1,546.28,333.6
O02798,2025-02-01,C0596,P034,1,1165.94,0.0,1165.94,708.79
O02799,2025-08-14,C0563,P002,6,787.94,0.1,4254.88,-894.02
O02800,2025-07-13,C0760,P007,5,540.47,0.05,2567.23,1895.18
O02801,2025-01-20,C0372,P029,5,580.35,0.05,2756.66,-1645.64
O02802,2025-01-15,C0784,P038,4,646.25,0.1,2326.5,898.5
O02803,2025-03-21,C0414,P015,3,720.35,0.0,2161.05,714.78
O02804,2025-09-26,C0715,P022,7,1116.41,0.0,7814.87,3805.27
O02805,2025-09-07,C0587,P045,5,570.48,0.0,2852.4,-387.15
O02806,2024-03-21,C0107,P059,7,66.68,0.1,420.08,-1298.21
O02807,2025-03-11,C0515,P030,6,81.03,0.05,461.87,-297.25
O02808,2024-10-05,C0703,P025,6,416.82,0.1,2250.83,1407.23
O02809,2025-08-07,C0103,P022,4,1116.41,0.05,4242.36,1951.16
O02810,2025-01-04,C0671,P009,2,57.81,0.0,115.62,-402.14
O02811,2025-12-25,C0085,P004,5,187.13,0.0,935.65,-1291.6
O02812,2024-11-12,C0697,P051,6,174.29,0.0,1045.74,-3003.84
O02813,2025-05-11,C0632,P003,4,1064.41,0.1,3831.88,3379.28
O02814,2024-03-20,C0122,P050,1,301.39,0.0,301.39,181.09
O02815,2025-11-12,C0582,P015,7,720.35,0.15,4286.08,911.45
O02816,2024-04-22,C0094,P042,6,233.96,0.0,1403.76,-2287.62
O02817,2024-10-03,C0455,P058,3,1114.65,0.05,3176.75,3109.04
O02818,2025-09-04,C0740,P045,4,570.48,0.0,2281.92,-309.72
O02819,2025-12-08,C0165,P044,1,431.66,0.1,388.49,62.35
O02820,2024-12-20,C0140,P016,7,627.86,0.0,4395.02,4189.01
O02821,2024-12-20,C0339,P036,2,548.94,0.05,1042.99,-506.97
O02822,2024-02-05,C0295,P039,3,240.05,0.15,612.13,-2025.2
O02823,2025-12-16,C0039,P026,3,39.15,0.05,111.58,-2555.45
O02824,2024-01-13,C0365,P003,2,1064.41,0.0,2128.82,1902.52
O02825,2024-01-20,C0208,P055,5,212.17,0.1,954.76,-615.09
O02826,2024-12-12,C0100,P012,7,312.99,0.0,2190.93,2035.11
O02827,2024-01-03,C0221,P059,6,66.68,0.0,400.08,-1072.74
O02828,2024-04-30,C0017,P056,4,649.23,0.05,2467.07,578.83
O02829,2025-04-03,C0733,P002,1,787.94,0.1,709.15,-149.0
